Date,P(t),Q(t-1),Q(t)
2014-01-03,13.11,0.916,0.618
2014-01-04,16.80714286,2.243,0.916
2014-01-05,2.575714286,1.511,2.243
2014-01-06,1.134285714,1.139,1.511
2014-01-07,0.03,1.022,1.139
2014-01-08,0,0.916,1.022
2014-01-09,0.055714286,0.916,0.916
2014-01-10,0.894285714,0.916,0.916
2014-01-11,0.681428571,0.809,0.916
2014-01-12,3.382857143,0.809,0.809
2014-01-13,4.285714286,0.809,0.809
2014-01-14,4.237142857,0.809,0.809
2014-01-15,3.381428571,0.809,0.809
2014-01-16,2.985714286,0.809,0.809
2014-01-17,2.238571429,0.809,0.809
2014-01-18,5.304285714,0.809,0.809
2014-01-19,0.977142857,0.809,0.809
2014-01-20,0,0.809,0.809
2014-01-21,3.588571429,0.809,0.809
2014-01-22,1.26,0.809,0.809
2014-01-23,0.025714286,0.809,0.809
2014-01-24,0.404285714,0.809,0.809
2014-01-25,0.215714286,0.809,0.809
2014-01-26,0.222857143,0.809,0.809
2014-01-27,0.141428571,0.809,0.809
2014-01-28,10.99285714,0.809,0.809
2014-01-29,5.284285714,0.809,0.809
2014-01-30,3.96,0.809,0.809
2014-01-31,3.542857143,0.916,0.809
2014-02-01,1.185714286,1.511,0.916
2014-02-02,0.618571429,1.511,1.511
2014-02-03,2.144285714,1.384,1.511
2014-02-04,21.07142857,2.078,1.384
2014-02-05,3.514285714,2.409,2.078
2014-02-06,13.63714286,2.905,2.409
2014-02-07,4.425714286,3.271,2.905
2014-02-08,8.514285714,3.672,3.271
2014-02-09,24.21857143,7.785,3.672
2014-02-10,4.671428571,4.275,7.785
2014-02-11,4.51,1.511,4.275
2014-02-12,1.304285714,3.672,1.511
2014-02-13,2.655714286,3.873,3.672
2014-02-14,1.511428571,3.472,3.873
2014-02-15,5.912857143,3.07,3.472
2014-02-16,0.857142857,2.905,3.07
2014-02-17,0.977142857,2.739,2.905
2014-02-18,0.437142857,2.574,2.739
2014-02-19,0.051428571,2.409,2.574
2014-02-20,3.075714286,2.243,2.409
2014-02-21,0.047142857,2.078,2.243
2014-02-22,0.031428571,1.932,2.078
2014-02-23,0.171428571,1.785,1.932
2014-02-24,0.741428571,1.648,1.785
2014-02-25,1.89,1.511,1.648
2014-02-26,2.544285714,1.511,1.511
2014-02-27,2.582857143,1.511,1.511
2014-02-28,1.702857143,1.511,1.511
2014-03-01,16.81,1.932,1.511
2014-03-02,6.41,2.078,1.932
2014-03-03,1.238571429,2.078,2.078
2014-03-04,0.445714286,1.932,2.078
2014-03-05,0.027142857,1.932,1.932
2014-03-06,0,1.932,1.932
2014-03-07,0,1.785,1.932
2014-03-08,0,1.785,1.785
2014-03-09,0,1.785,1.785
2014-03-10,0.03,1.785,1.785
2014-03-11,0.034285714,1.648,1.785
2014-03-12,0,1.648,1.648
2014-03-13,0.171428571,1.648,1.648
2014-03-14,0,1.648,1.648
2014-03-15,0,1.648,1.648
2014-03-16,0,1.511,1.648
2014-03-17,0,1.511,1.511
2014-03-18,0,1.511,1.511
2014-03-19,0.077142857,1.384,1.511
2014-03-20,2.935714286,1.384,1.384
2014-03-21,2.868571429,1.384,1.384
2014-03-22,2.458571429,1.256,1.384
2014-03-23,0.077142857,1.256,1.256
2014-03-24,3.794285714,1.256,1.256
2014-03-25,6.378571429,1.256,1.256
2014-03-26,3.855714286,1.256,1.256
2014-03-27,0,1.139,1.256
2014-03-28,0.071428571,1.139,1.139
2014-03-29,0.275714286,1.022,1.139
2014-03-30,0.238571429,1.022,1.022
2014-03-31,0.148571429,1.022,1.022
2014-04-01,0.415714286,0.916,1.022
2014-04-02,5.515714286,0.916,0.916
2014-04-03,2.261428571,0.916,0.916
2014-04-04,0.145714286,0.916,0.916
2014-04-05,0.188571429,0.916,0.916
2014-04-06,0,0.916,0.916
2014-04-07,0,0.809,0.916
2014-04-08,0.07,0.809,0.809
2014-04-09,0.002857143,0.809,0.809
2014-04-10,0,0.809,0.809
2014-04-11,0,0.809,0.809
2014-04-12,6.395714286,0.809,0.809
2014-04-13,0.177142857,0.809,0.809
2014-04-14,0,0.714,0.809
2014-04-15,1.164285714,0.714,0.714
2014-04-16,0.177142857,0.714,0.714
2014-04-17,0.017142857,0.714,0.714
2014-04-18,0.064285714,0.714,0.714
2014-04-19,2.75,0.714,0.714
2014-04-20,3.482857143,0.714,0.714
2014-04-21,7.474285714,0.714,0.714
2014-04-22,0,0.714,0.714
2014-04-23,0.041428571,0.714,0.714
2014-04-24,13.17571429,0.714,0.714
2014-04-25,0.185714286,0.714,0.714
2014-04-26,2.145714286,0.714,0.714
2014-04-27,0.001428571,0.714,0.714
2014-04-28,0,0.714,0.714
2014-04-29,0,0.714,0.714
2014-04-30,0,0.714,0.714
2014-05-01,0,0.714,0.714
2014-05-02,0,0.714,0.714
2014-05-03,0,0.714,0.714
2014-05-04,0,0.714,0.714
2014-05-05,0,0.714,0.714
2014-05-06,0,0.618,0.714
2014-05-07,0.02,0.618,0.618
2014-05-08,0.221428571,0.618,0.618
2014-05-09,0.345714286,0.618,0.618
2014-05-10,0,0.618,0.618
2014-05-11,0,0.618,0.618
2014-05-12,0.005714286,0.618,0.618
2014-05-13,0,0.618,0.618
2014-05-14,0,0.618,0.618
2014-05-15,0,0.534,0.618
2014-05-16,0,0.534,0.534
2014-05-17,0,0.534,0.534
2014-05-18,0,0.534,0.534
2014-05-19,1.355714286,0.534,0.534
2014-05-20,0.51,0.534,0.534
2014-05-21,8.327142857,0.449,0.534
2014-05-22,1.967142857,0.449,0.449
2014-05-23,2.76,0.449,0.449
2014-05-24,3.034285714,0.449,0.449
2014-05-25,1.121428571,0.449,0.449
2014-05-26,0.25,0.449,0.449
2014-05-27,2.931428571,0.449,0.449
2014-05-28,3.901428571,0.449,0.449
2014-05-29,0.162857143,0.449,0.449
2014-05-30,0.242857143,0.449,0.449
2014-05-31,2.444285714,0.449,0.449
2014-06-01,0.002857143,0.449,0.449
2014-06-02,0,0.449,0.449
2014-06-03,0,0.449,0.449
2014-06-04,0,0.449,0.449
2014-06-05,0,0.449,0.449
2014-06-06,0.851428571,0.449,0.449
2014-06-07,0.018571429,0.449,0.449
2014-06-08,0,0.449,0.449
2014-06-09,0.432857143,0.449,0.449
2014-06-10,19.20857143,0.377,0.449
2014-06-11,4.81,0.377,0.377
2014-06-12,3.855714286,0.377,0.377
2014-06-13,0.004285714,0.377,0.377
2014-06-14,0,0.377,0.377
2014-06-15,0,0.377,0.377
2014-06-16,0.012857143,0.377,0.377
2014-06-17,0.041428571,0.377,0.377
2014-06-18,0,0.377,0.377
2014-06-19,0.02,0.377,0.377
2014-06-20,0.265714286,0.377,0.377
2014-06-21,0,0.377,0.377
2014-06-22,0,0.377,0.377
2014-06-23,9.604285714,0.377,0.377
2014-06-24,11.13285714,0.449,0.377
2014-06-25,0.56,0.449,0.449
2014-06-26,0,0.449,0.449
2014-06-27,0.002857143,0.449,0.449
2014-06-28,0.018571429,0.449,0.449
2014-06-29,0,0.449,0.449
2014-06-30,0,0.449,0.449
2014-07-01,0.168571429,0.449,0.449
2014-07-02,12.96142857,0.449,0.449
2014-07-03,24.59571429,0.714,0.449
2014-07-04,0.137142857,0.618,0.714
2014-07-05,0.771428571,0.534,0.618
2014-07-06,0.654285714,0.449,0.534
2014-07-07,0.547142857,0.449,0.449
2014-07-08,0,0.449,0.449
2014-07-09,0,0.449,0.449
2014-07-10,0,0.449,0.449
2014-07-11,0,0.449,0.449
2014-07-12,0,0.449,0.449
2014-07-13,0,0.449,0.449
2014-07-14,0,0.449,0.449
2014-07-15,0.042857143,0.449,0.449
2014-07-16,0,0.449,0.449
2014-07-17,0.007142857,0.449,0.449
2014-07-18,0.298571429,0.449,0.449
2014-07-19,0.082857143,0.449,0.449
2014-07-20,0,0.449,0.449
2014-07-21,0,0.449,0.449
2014-07-22,0,0.449,0.449
2014-07-23,0,0.449,0.449
2014-07-24,0.011428571,0.449,0.449
2014-07-25,0.041428571,0.449,0.449
2014-07-26,0,0.449,0.449
2014-07-27,0,0.449,0.449
2014-07-28,0.034285714,0.449,0.449
2014-07-29,0,0.449,0.449
2014-07-30,0,0.449,0.449
2014-07-31,0.002857143,0.449,0.449
2014-08-01,0.001428571,0.449,0.449
2014-08-02,0.16,0.449,0.449
2014-08-03,1.285714286,0.449,0.449
2014-08-04,0,0.449,0.449
2014-08-05,0,0.449,0.449
2014-08-06,0.01,0.449,0.449
2014-08-07,0.008571429,0.449,0.449
2014-08-08,0.007142857,0.449,0.449
2014-08-09,0,0.449,0.449
2014-08-10,0,0.449,0.449
2014-08-11,0,0.449,0.449
2014-08-12,0.058571429,0.449,0.449
2014-08-13,0,0.449,0.449
2014-08-14,0.01,0.449,0.449
2014-08-15,0.252857143,0.449,0.449
2014-08-16,0,0.449,0.449
2014-08-17,0,0.449,0.449
2014-08-18,0.168571429,0.449,0.449
2014-08-19,0.041428571,0.449,0.449
2014-08-20,0.024285714,0.449,0.449
2014-08-21,0.017142857,0.449,0.449
2014-08-22,0,0.449,0.449
2014-08-23,0,0.449,0.449
2014-08-24,0,0.377,0.449
2014-08-25,0,0.377,0.377
2014-08-26,0,0.377,0.377
2014-08-27,0,0.377,0.377
2014-08-28,0.005714286,0.377,0.377
2014-08-29,0.167142857,0.377,0.377
2014-08-30,7.514285714,0.304,0.377
2014-08-31,4.132857143,0.304,0.304
2014-09-01,1.452857143,0.304,0.304
2014-09-02,0.05,0.304,0.304
2014-09-03,0.108571429,0.304,0.304
2014-09-04,0,0.304,0.304
2014-09-05,0.001428571,0.244,0.304
2014-09-06,0.005714286,0.244,0.244
2014-09-07,1.351428571,0.244,0.244
2014-09-08,0.78,0.244,0.244
2014-09-09,4.171428571,0.244,0.244
2014-09-10,0,0.244,0.244
2014-09-11,0,0.244,0.244
2014-09-12,0.055714286,0.244,0.244
2014-09-13,0.017142857,0.244,0.244
2014-09-14,0.215714286,0.244,0.244
2014-09-15,0.025714286,0.244,0.244
2014-09-16,0,0.244,0.244
2014-09-17,1.982857143,0.244,0.244
2014-09-18,1.548571429,0.244,0.244
2014-09-19,0.158571429,0.244,0.244
2014-09-20,3.257142857,0.244,0.244
2014-09-21,17.37142857,0.244,0.244
2014-09-22,9.058571429,0.244,0.244
2014-09-23,0.884285714,0.244,0.244
2014-09-24,6.047142857,0.184,0.244
2014-09-25,0.111428571,0.184,0.184
2014-09-26,0,0.184,0.184
2014-09-27,1.514285714,0.184,0.184
2014-09-28,5.327142857,0.184,0.184
2014-09-29,0.177142857,0.184,0.184
2014-09-30,0.002857143,0.206,0.184
2014-10-01,1.302857143,0.206,0.206
2014-10-02,0.855714286,0.206,0.206
2014-10-03,0.102857143,0.206,0.206
2014-10-04,0,0.206,0.206
2014-10-05,0.284285714,0.206,0.206
2014-10-06,0.012857143,0.206,0.206
2014-10-07,0.007142857,0.206,0.206
2014-10-08,1.008571429,0.206,0.206
2014-10-09,5.875714286,0.278,0.206
2014-10-10,11.73285714,0.278,0.278
2014-10-11,7.155714286,0.278,0.278
2014-10-12,4.701428571,0.278,0.278
2014-10-13,3.935714286,0.278,0.278
2014-10-14,2.231428571,0.278,0.278
2014-10-15,0.895714286,0.278,0.278
2014-10-16,0.211428571,0.278,0.278
2014-10-17,0,0.278,0.278
2014-10-18,0,0.278,0.278
2014-10-19,0.008571429,0.278,0.278
2014-10-20,0,0.278,0.278
2014-10-21,0.002857143,0.278,0.278
2014-10-22,0.01,0.278,0.278
2014-10-23,0.005714286,0.278,0.278
2014-10-24,0,0.278,0.278
2014-10-25,0.175714286,0.278,0.278
2014-10-26,0.658571429,0.278,0.278
2014-10-27,0.825714286,0.278,0.278
2014-10-28,0.007142857,0.278,0.278
2014-10-29,1.655714286,0.278,0.278
2014-10-30,0,0.278,0.278
2014-10-31,0,0.278,0.278
2014-11-01,0.014285714,0.278,0.278
2014-11-02,1.15,0.278,0.278
2014-11-03,25.03,0.206,0.278
2014-11-04,3.334285714,0.206,0.206
2014-11-05,0,0.206,0.206
2014-11-06,0.584285714,0.206,0.206
2014-11-07,1.925714286,0.206,0.206
2014-11-08,3.345714286,0.206,0.206
2014-11-09,0.23,0.206,0.206
2014-11-10,5.924285714,0.206,0.206
2014-11-11,10.35285714,0.206,0.206
2014-11-12,0.935714286,0.206,0.206
2014-11-13,11.94285714,0.206,0.206
2014-11-14,9.698571429,0.206,0.206
2014-11-15,6.211428571,0.206,0.206
2014-11-16,0.795714286,0.206,0.206
2014-11-17,1.48,0.206,0.206
2014-11-18,0.014285714,0.206,0.206
2014-11-19,0.028571429,0.206,0.206
2014-11-20,0.017142857,0.206,0.206
2014-11-21,0,0.206,0.206
2014-11-22,0.132857143,0.206,0.206
2014-11-23,1.218571429,0.206,0.206
2014-11-24,0,0.206,0.206
2014-11-25,4.041428571,0.206,0.206
2014-11-26,1.085714286,0.206,0.206
2014-11-27,6.285714286,0.206,0.206
2014-11-28,27.93571429,0.206,0.206
2014-11-29,8.11,0.278,0.206
2014-11-30,14.40857143,0.697,0.278
2014-12-01,8.025714286,0.608,0.697
2014-12-02,0.041428571,0.519,0.608
2014-12-03,0.957142857,0.435,0.519
2014-12-04,0.298571429,0.435,0.435
2014-12-05,0,0.435,0.435
2014-12-06,1.39,0.435,0.435
2014-12-07,0.177142857,0.435,0.435
2014-12-08,0.582857143,0.435,0.435
2014-12-09,0.232857143,0.435,0.435
2014-12-10,0.001428571,0.435,0.435
2014-12-11,0.094285714,0.435,0.435
2014-12-12,0.102857143,0.435,0.435
2014-12-13,8.177142857,0.435,0.435
2014-12-14,15.12,0.519,0.435
2014-12-15,2.104285714,0.697,0.519
2014-12-16,4.092857143,0.79,0.697
2014-12-17,0.042857143,0.884,0.79
2014-12-18,0,0.884,0.884
2014-12-19,0.012857143,0.884,0.884
2014-12-20,0,0.79,0.884
2014-12-21,0,0.79,0.79
2014-12-22,0.037142857,0.79,0.79
2014-12-23,0,0.697,0.79
2014-12-24,0,0.697,0.697
2014-12-25,0.082857143,0.697,0.697
2014-12-26,0,0.697,0.697
2014-12-27,2.017142857,0.608,0.697
2014-12-28,1.687142857,0.519,0.608
2014-12-29,0,0.435,0.519
2014-12-30,0,0.435,0.435
2014-12-31,0,0.435,0.435
2015-01-01,0,0.435,0.435
2015-01-02,0.778571429,0.435,0.435
2015-01-03,0,0.435,0.435
2015-01-04,0,0.435,0.435
2015-01-05,0,0.435,0.435
2015-01-06,0.001428571,0.435,0.435
2015-01-07,0,0.435,0.435
2015-01-08,0,0.435,0.435
2015-01-09,0,0.435,0.435
2015-01-10,0,0.435,0.435
2015-01-11,0.01,0.435,0.435
2015-01-12,0,0.435,0.435
2015-01-13,0.021428571,0.435,0.435
2015-01-14,0.048571429,0.435,0.435
2015-01-15,8.392857143,0.435,0.435
2015-01-16,2.344285714,0.435,0.435
2015-01-17,0.242857143,0.435,0.435
2015-01-18,1.894285714,0.435,0.435
2015-01-19,0.057142857,0.435,0.435
2015-01-20,0.745714286,0.435,0.435
2015-01-21,2.648571429,0.435,0.435
2015-01-22,1.35,0.435,0.435
2015-01-23,0.215714286,0.435,0.435
2015-01-24,0.007142857,0.435,0.435
2015-01-25,0,0.435,0.435
2015-01-26,0.021428571,0.435,0.435
2015-01-27,0.002857143,0.435,0.435
2015-01-28,0,0.435,0.435
2015-01-29,3.164285714,0.435,0.435
2015-01-30,42.77142857,1.966,0.435
2015-01-31,5.115714286,1.504,1.966
2015-02-01,2.228571429,1.184,1.504
2015-02-02,6.257142857,1.081,1.184
2015-02-03,10.42,1.081,1.081
2015-02-04,1.821428571,0.982,1.081
2015-02-05,1.957142857,0.884,0.982
2015-02-06,1.174285714,0.884,0.884
2015-02-07,0.7,0.79,0.884
2015-02-08,0.688571429,0.79,0.79
2015-02-09,0,0.79,0.79
2015-02-10,0.041428571,0.79,0.79
2015-02-11,4.401428571,0.884,0.79
2015-02-12,0.524285714,0.884,0.884
2015-02-13,0.955714286,0.884,0.884
2015-02-14,2.907142857,1.288,0.884
2015-02-15,1.668571429,1.73,1.288
2015-02-16,3.82,2.211,1.73
2015-02-17,1.627142857,1.848,2.211
2015-02-18,0.001428571,1.73,1.848
2015-02-19,0.014285714,1.73,1.73
2015-02-20,2.311428571,1.73,1.73
2015-02-21,1.16,1.73,1.73
2015-02-22,0.522857143,1.617,1.73
2015-02-23,1.614285714,1.504,1.617
2015-02-24,1.718571429,1.504,1.504
2015-02-25,0.47,1.504,1.504
2015-02-26,0.872857143,1.504,1.504
2015-02-27,0,1.504,1.504
2015-02-28,0.044285714,1.504,1.504
2015-03-01,0.191428571,1.617,1.504
2015-03-02,0,1.504,1.617
2015-03-03,0.004285714,1.396,1.504
2015-03-04,0,1.396,1.396
2015-03-05,0,1.288,1.396
2015-03-06,0,1.184,1.288
2015-03-07,0,1.184,1.184
2015-03-08,0,1.081,1.184
2015-03-09,0,1.081,1.081
2015-03-10,0.001428571,0.982,1.081
2015-03-11,0,0.982,0.982
2015-03-12,0,0.982,0.982
2015-03-13,0,0.982,0.982
2015-03-14,0.032857143,0.982,0.982
2015-03-15,0.791428571,0.982,0.982
2015-03-16,0.007142857,0.982,0.982
2015-03-17,0.6,0.982,0.982
2015-03-18,16.74571429,0.982,0.982
2015-03-19,0.22,0.982,0.982
2015-03-20,14.04428571,1.081,0.982
2015-03-21,9.252857143,1.966,1.081
2015-03-22,11.67714286,1.848,1.966
2015-03-23,8.762857143,2.466,1.848
2015-03-24,11.50857143,2.868,2.466
2015-03-25,1.641428571,2.598,2.868
2015-03-26,0.052857143,2.211,2.598
2015-03-27,0.021428571,2.088,2.211
2015-03-28,0,1.848,2.088
2015-03-29,0,1.73,1.848
2015-03-30,0.08,1.617,1.73
2015-03-31,0,1.504,1.617
2015-04-01,0,1.396,1.504
2015-04-02,0,1.288,1.396
2015-04-03,0,1.288,1.288
2015-04-04,0,1.184,1.288
2015-04-05,0.28,1.184,1.184
2015-04-06,0.05,1.081,1.184
2015-04-07,0,1.081,1.081
2015-04-08,0.154285714,0.982,1.081
2015-04-09,5.455714286,0.982,0.982
2015-04-10,0.591428571,0.982,0.982
2015-04-11,2.077142857,0.982,0.982
2015-04-12,0.254285714,0.982,0.982
2015-04-13,0,0.982,0.982
2015-04-14,1.024285714,0.982,0.982
2015-04-15,0.838571429,0.982,0.982
2015-04-16,2.595714286,0.982,0.982
2015-04-17,0.01,0.982,0.982
2015-04-18,0.82,0.982,0.982
2015-04-19,0.065714286,0.982,0.982
2015-04-20,0,0.884,0.982
2015-04-21,0.81,0.884,0.884
2015-04-22,0.934285714,0.79,0.884
2015-04-23,0,0.79,0.79
2015-04-24,0,0.79,0.79
2015-04-25,1.288571429,0.79,0.79
2015-04-26,13.93142857,0.884,0.79
2015-04-27,2.054285714,0.884,0.884
2015-04-28,0,0.79,0.884
2015-04-29,0.341428571,0.79,0.79
2015-04-30,0.02,0.79,0.79
2015-05-01,0.022857143,0.697,0.79
2015-05-02,0,0.697,0.697
2015-05-03,0.025714286,0.608,0.697
2015-05-04,0.021428571,0.608,0.608
2015-05-05,0.018571429,0.608,0.608
2015-05-06,0,0.608,0.608
2015-05-07,0,0.519,0.608
2015-05-08,0,0.519,0.519
2015-05-09,0,0.519,0.519
2015-05-10,0,0.519,0.519
2015-05-11,0.01,0.519,0.519
2015-05-12,0,0.519,0.519
2015-05-13,0,0.519,0.519
2015-05-14,0.002857143,0.435,0.519
2015-05-15,0.011428571,0.435,0.435
2015-05-16,0,0.435,0.435
2015-05-17,0,0.435,0.435
2015-05-18,1.558571429,0.435,0.435
2015-05-19,3.462857143,0.435,0.435
2015-05-20,0.007142857,0.351,0.435
2015-05-21,0,0.351,0.351
2015-05-22,0.025714286,0.351,0.351
2015-05-23,0.097142857,0.351,0.351
2015-05-24,0.421428571,0.351,0.351
2015-05-25,0.127142857,0.351,0.351
2015-05-26,0,0.351,0.351
2015-05-27,0.01,0.351,0.351
2015-05-28,0,0.351,0.351
2015-05-29,8.631428571,0.351,0.351
2015-05-30,0.834285714,0.351,0.351
2015-05-31,0.781428571,0.351,0.351
2015-06-01,0.071428571,0.351,0.351
2015-06-02,0.097142857,0.351,0.351
2015-06-03,1.727142857,0.351,0.351
2015-06-04,0,0.351,0.351
2015-06-05,0.005714286,0.351,0.351
2015-06-06,0.005714286,0.351,0.351
2015-06-07,0.097142857,0.351,0.351
2015-06-08,0.56,0.351,0.351
2015-06-09,11.76142857,0.351,0.351
2015-06-10,6.538571429,0.435,0.351
2015-06-11,19.03142857,0.351,0.435
2015-06-12,2.171428571,0.351,0.351
2015-06-13,1.587142857,0.351,0.351
2015-06-14,0.128571429,0.351,0.351
2015-06-15,8.082857143,0.351,0.351
2015-06-16,0.065714286,0.351,0.351
2015-06-17,0,0.351,0.351
2015-06-18,0,0.351,0.351
2015-06-19,0,0.351,0.351
2015-06-20,0.004285714,0.351,0.351
2015-06-21,0,0.351,0.351
2015-06-22,6.514285714,0.351,0.351
2015-06-23,9.49,0.608,0.351
2015-06-24,1.608571429,0.519,0.608
2015-06-25,0,0.435,0.519
2015-06-26,0,0.351,0.435
2015-06-27,0.037142857,0.351,0.351
2015-06-28,0.014285714,0.351,0.351
2015-06-29,0,0.351,0.351
2015-06-30,0.144285714,0.351,0.351
2015-07-01,0,0.351,0.351
2015-07-02,0.015714286,0.351,0.351
2015-07-03,0.017142857,0.351,0.351
2015-07-04,0,0.278,0.351
2015-07-05,0,0.278,0.278
2015-07-06,0,0.278,0.278
2015-07-07,0.032857143,0.278,0.278
2015-07-08,0,0.278,0.278
2015-07-09,0,0.278,0.278
2015-07-10,0,0.278,0.278
2015-07-11,0,0.278,0.278
2015-07-12,0,0.278,0.278
2015-07-13,0,0.278,0.278
2015-07-14,0,0.278,0.278
2015-07-15,0.368571429,0.278,0.278
2015-07-16,0.795714286,0.278,0.278
2015-07-17,0.375714286,0.278,0.278
2015-07-18,2.425714286,0.278,0.278
2015-07-19,1.188571429,0.278,0.278
2015-07-20,0.091428571,0.278,0.278
2015-07-21,0.777142857,0.206,0.278
2015-07-22,4.43,0.206,0.206
2015-07-23,0,0.206,0.206
2015-07-24,0,0.206,0.206
2015-07-25,0,0.206,0.206
2015-07-26,0,0.206,0.206
2015-07-27,0,0.206,0.206
2015-07-28,0,0.206,0.206
2015-07-29,0.007142857,0.206,0.206
2015-07-30,1.301428571,0.206,0.206
2015-07-31,1.777142857,0.206,0.206
2015-08-01,0.252857143,0.206,0.206
2015-08-02,0.007142857,0.206,0.206
2015-08-03,0.002857143,0.206,0.206
2015-08-04,0.031428571,0.206,0.206
2015-08-05,0,0.206,0.206
2015-08-06,0.2,0.206,0.206
2015-08-07,0.461428571,0.206,0.206
2015-08-08,2.63,0.206,0.206
2015-08-09,0.187142857,0.206,0.206
2015-08-10,0,0.206,0.206
2015-08-11,0.004285714,0.206,0.206
2015-08-12,0.021428571,0.206,0.206
2015-08-13,0,0.206,0.206
2015-08-14,0.005714286,0.206,0.206
2015-08-15,0.774285714,0.206,0.206
2015-08-16,0,0.206,0.206
2015-08-17,1.165714286,0.206,0.206
2015-08-18,0.014285714,0.206,0.206
2015-08-19,0.122857143,0.206,0.206
2015-08-20,0.125714286,0.206,0.206
2015-08-21,11.38857143,0.206,0.206
2015-08-22,2.891428571,0.206,0.206
2015-08-23,0.418571429,0.206,0.206
2015-08-24,1.374285714,0.206,0.206
2015-08-25,0.001428571,0.151,0.206
2015-08-26,0,0.151,0.151
2015-08-27,0,0.151,0.151
2015-08-28,0,0.151,0.151
2015-08-29,0.017142857,0.151,0.151
2015-08-30,5.432857143,0.151,0.151
2015-08-31,3.411428571,0.151,0.151
2015-09-01,0.394285714,0.151,0.151
2015-09-02,0,0.151,0.151
2015-09-03,0,0.151,0.151
2015-09-04,6.137142857,0.151,0.151
2015-09-05,0.048571429,0.151,0.151
2015-09-06,2.702857143,0.151,0.151
2015-09-07,2.695714286,0.151,0.151
2015-09-08,0.022857143,0.151,0.151
2015-09-09,0,0.151,0.151
2015-09-10,0.001428571,0.151,0.151
2015-09-11,0.007142857,0.151,0.151
2015-09-12,0.212857143,0.151,0.151
2015-09-13,0.138571429,0.151,0.151
2015-09-14,0,0.151,0.151
2015-09-15,0.361428571,0.151,0.151
2015-09-16,4.457142857,0.151,0.151
2015-09-17,0.41,0.151,0.151
2015-09-18,0,0.151,0.151
2015-09-19,0,0.151,0.151
2015-09-20,0,0.151,0.151
2015-09-21,0,0.151,0.151
2015-09-22,0,0.151,0.151
2015-09-23,0,0.151,0.151
2015-09-24,0,0.151,0.151
2015-09-25,0,0.151,0.151
2015-09-26,0.174285714,0.151,0.151
2015-09-27,2.224285714,0.151,0.151
2015-09-28,0.004285714,0.151,0.151
2015-09-29,1.925714286,0.151,0.151
2015-09-30,3.075714286,0.151,0.151
2015-10-01,0.242857143,0.151,0.151
2015-10-02,0.331428571,0.151,0.151
2015-10-03,0.514285714,0.151,0.151
2015-10-04,4.405714286,0.151,0.151
2015-10-05,4.69,0.151,0.151
2015-10-06,0.147142857,0.151,0.151
2015-10-07,0.032857143,0.151,0.151
2015-10-08,1.325714286,0.151,0.151
2015-10-09,0.008571429,0.151,0.151
2015-10-10,0.011428571,0.151,0.151
2015-10-11,1.314285714,0.151,0.151
2015-10-12,0,0.151,0.151
2015-10-13,5.524285714,0.151,0.151
2015-10-14,0,0.151,0.151
2015-10-15,0,0.151,0.151
2015-10-16,0.072857143,0.151,0.151
2015-10-17,2.59,0.151,0.151
2015-10-18,5.174285714,0.151,0.151
2015-10-19,3.414285714,0.151,0.151
2015-10-20,1.261428571,0.151,0.151
2015-10-21,0.01,0.151,0.151
2015-10-22,0,0.151,0.151
2015-10-23,0,0.151,0.151
2015-10-24,0,0.151,0.151
2015-10-25,0.004285714,0.151,0.151
2015-10-26,0.811428571,0.151,0.151
2015-10-27,3.064285714,0.151,0.151
2015-10-28,3.114285714,0.151,0.151
2015-10-29,0.008571429,0.206,0.151
2015-10-30,0.051428571,0.206,0.206
2015-10-31,0,0.206,0.206
2015-11-01,19.75428571,0.206,0.206
2015-11-02,18.23428571,0.206,0.206
2015-11-03,3.324285714,0.151,0.206
2015-11-04,0.354285714,0.151,0.151
2015-11-05,0.04,0.151,0.151
2015-11-06,0,0.151,0.151
2015-11-07,0.062857143,0.151,0.151
2015-11-08,0.112857143,0.151,0.151
2015-11-09,0,0.151,0.151
2015-11-10,0,0.151,0.151
2015-11-11,0,0.151,0.151
2015-11-12,0,0.151,0.151
2015-11-13,0,0.206,0.151
2015-11-14,0.01,0.206,0.206
2015-11-15,0,0.206,0.206
2015-11-16,0,0.206,0.206
2015-11-17,0,0.206,0.206
2015-11-18,0.001428571,0.206,0.206
2015-11-19,0.094285714,0.206,0.206
2015-11-20,0.987142857,0.206,0.206
2015-11-21,4.068571429,0.206,0.206
2015-11-22,0.137142857,0.206,0.206
2015-11-23,0.355714286,0.206,0.206
2015-11-24,2.707142857,0.206,0.206
2015-11-25,0.452857143,0.206,0.206
2015-11-26,0.03,0.206,0.206
2015-11-27,0,0.206,0.206
2015-11-28,0,0.206,0.206
2015-11-29,0,0.206,0.206
2015-11-30,0,0.206,0.206
2015-12-01,0,0.206,0.206
2015-12-02,0,0.206,0.206
2015-12-03,0,0.206,0.206
2015-12-04,0,0.206,0.206
2015-12-05,0,0.206,0.206
2015-12-06,0,0.206,0.206
2015-12-07,0.11,0.206,0.206
2015-12-08,0.067142857,0.206,0.206
2015-12-09,0,0.206,0.206
2015-12-10,0,0.206,0.206
2015-12-11,0,0.206,0.206
2015-12-12,0,0.206,0.206
2015-12-13,0.368571429,0.206,0.206
2015-12-14,0.112857143,0.206,0.206
2015-12-15,0.025714286,0.206,0.206
2015-12-16,0,0.206,0.206
2015-12-17,0,0.206,0.206
2015-12-18,0,0.206,0.206
